basis,distance,rounds,physical_error_rate,shots,seed,noise_model,logical_error_count,logical_error_rate,logical_error_rate_laplace,survival,suppression_R,log_suppression,E_v2,grad_S_v2,sigma_v2,Df,formula_score_v2,formula_log_score_v2,log_E_over_grad_S,Df_ln_sigma,p_threshold,below_threshold,E_v1,grad_S_v1,sigma_v1,formula_score_v1,formula_log_score_v1,syndrome_density,num_detectors,num_observables,duration_seconds
x,3,3,0.0005,20000,2033535947,depol,6,0.0003,0.0003249837508124594,0.9997,1.5385384615384614,0.43083291484249586,0.9995,0.07071067811865475,3.760603093086394,3.0,751.7445583079704,6.622396583143364,2.648658558232336,3.973738024911028,0.007071067811865475,True,1.0,0.006204059295831671,12.695857231665633,329845.1860191319,12.706378690089862,0.006391666666666667,24,1,0.007970899998326786
x,3,3,0.001,20000,517154623,depol,14,0.0007,0.0007249637518124093,0.9993,1.3793793103448277,0.3216336228775041,0.999,0.1414213562373095,2.6591479484724942,3.0,132.82444002620107,4.889028256451599,1.9550110023804896,2.9340172540711094,0.007071067811865475,True,1.0,0.011407757737461138,9.362672992727516,71944.77784389314,11.183654129332485,0.0125375,24,1,0.006162699999549659
x,3,3,0.002,20000,1570923123,depol,67,0.00335,0.003374831258437078,0.99665,0.5926222222222223,-0.5231981450145061,0.998,0.282842712474619,1.880301546543197,3.0,23.456761793126386,3.1551588027146464,1.2608623194834545,1.8942964832311917,0.007071067811865475,True,1.0,0.020814071335501033,6.931408277783559,15999.536566671928,9.680315036219433,0.025089583333333332,24,1,0.005140000001119915
x,3,3,0.004,20000,2417565035,depol,242,0.0121,0.012124393780310985,0.9879,0.32991340206185565,-1.1089250769536148,0.996,0.565685424949238,1.3295739742362471,3.0,4.138298994810318,1.420284832587917,0.5657091201966437,0.8545757123912736,0.007071067811865475,True,1.0,0.037622360322278434,5.155573476632125,3642.377074018346,8.200391789804176,0.04955416666666667,24,1,0.009909799999149982
x,3,3,0.006,20000,3754260513,depol,553,0.02765,0.027673616319184042,0.97235,0.2168130081300813,-1.528720010616604,0.994,0.848528137423857,1.0855926040543844,3.0,1.4987209005973032,0.4046120113894824,0.15823396116045502,0.2463780502290273,0.007071067811865475,True,1.0,0.05291508034484766,4.347206496204173,1552.5705725830635,7.347667270154874,0.07266875,24,1,0.017667699998128228
x,3,3,0.008,20000,3708585195,depol,922,0.0461,0.046122693865306735,0.9539,0.17345040650406504,-1.7518635619308136,0.992,1.131370849898476,0.9401507732715985,3.0,0.728616849285489,-0.3166072691116712,-0.13146221066302716,-0.18514505844864412,0.007071067811865475,False,1.0,0.06722154475830686,3.8569655144504904,853.5496312306174,6.749403690784747,0.09300208333333333,24,1,0.023068200000125216
x,3,3,0.01,20000,2905185046,depol,1306,0.0653,0.06532173391330433,0.9347,0.15308840413318028,-1.8767397196625886,0.99,1.4142135623730951,0.8408964152537146,3.0,0.4162437255505888,-0.8764843115534329,-0.3566239261334742,-0.5198603854199587,0.007071067811865475,False,1.0,0.08079313589591118,3.5181371628382068,538.9690629392286,6.28965817211743,0.1143875,24,1,0.026634199999534758
x,3,3,0.02,20000,2956515465,depol,3822,0.1911,0.19111544422778862,0.8089,0.104648790058862,-2.2571453919451936,0.98,2.8284271247461903,0.5946035575013605,3.0,0.07283893579391666,-2.6195046344173143,-1.0599234781574374,-1.5595811562598771,0.007071067811865475,False,1.0,0.14144054254182067,2.6589675866340143,132.91231308028463,4.889689610639601,0.20118958333333334,24,1,0.05429580000054557
x,3,3,0.04,20000,4143832594,depol,7543,0.37715,0.37715614219289034,0.62285,0.10605687015311195,-2.24377981786216,0.96,5.656854249492381,0.4204482076268573,3.0,0.012613446228805721,-4.372991873019913,-1.7736899459201185,-2.599301927099795,0.007071067811865475,False,1.0,0.24229218908241482,2.0315629930625523,34.60600495400129,3.54402722058885,0.31897291666666666,24,1,0.06772739999723854
x,5,5,0.0005,20000,3784054451,depol,2,0.0001,0.00012499375031248437,0.9999,4.0002,1.3863443598699323,0.9995,0.07071067811865475,3.760603093086394,5.0,10631.273497993037,9.271555266417382,2.648658558232336,6.6228967081850465,0.007071067811865475,True,1.0,0.006204059295831671,12.695857231665633,53166027.32032967,17.788930166125805,0.007559166666666666,120,1,0.034578299997519935
